match_id,endOfGameResult,gameCreation,gameId,game_datetime,game_length,game_version,game_variation,mapId,queue_id,tft_game_type,tft_set_core_name,tft_set_number,puuid,placement,level,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,win,companion,traits,units
SG2_65003881,,1744256112978,SG2_65003881,1744256112978,2188.041015625,Linux Version 15.7.672.4034 (Apr 09 2025/11:24:38) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,7,9,34,0,1895.77099609375,108,True,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(7); TFT14_Armorclad(1); TFT14_Controller(1); TFT14_Marksman(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Supercharge(2); TFT14_Techie(1); TFT14_Vanguard(3),TFT14_Sylas[]; TFT14_Seraphine[]; TFT14_Vayne[]; TFT14_Illaoi[]; TFT14_Yuumi[]; TFT14_Xayah[]; TFT14_Leona[]; TFT14_Samira[]
SG2_64436138,,1744049841617,SG2_64436138,1744049841617,2352.967041015625,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1100,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,6,50,26,0,1548.602294921875,23,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_Bruiser(2); TFT14_Mob(5); TFT14_StreetDemon(1); TFT14_Strong(2); TFT14_Swift(1); TFT14_Thirsty(1); TFT14_Vanguard(1),TFT14_DrMundo[]; TFT14_Shaco[]; TFT14_TwistedFate[]; TFT14_Darius[]; TFT14_Braum[]; TFT14_MissFortune[]
SG2_64427934,,1744047848388,SG2_64427934,1744047848388,2068.501708984375,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1100,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,7,17,21,0,1209.8160400390625,10,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_Armorclad(2); TFT14_Controller(2); TFT14_EdgeRunner(1); TFT14_Immortal(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Suits(5); TFT14_Swift(1); TFT14_Vanguard(1),TFT14_Jax[]; TFT14_Vi[]; TFT14_LeBlanc[]; TFT14_Draven[]; TFT14_Galio[]; TFT14_Neeko[]; TFT14_Zed[]
SG2_64287612,,1744016861834,SG2_64287612,1744016861834,2308.317626953125,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1100,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,8,1,35,1,1975.1044921875,120,True,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(1); TFT14_Armorclad(3); TFT14_EdgeRunner(3); TFT14_Marksman(1); TFT14_Netgod(1); TFT14_Strong(1); TFT14_Suits(3); TFT14_Swift(1); TFT14_Thirsty(2),TFT14_Jax[]; TFT14_Jhin[]; TFT14_Draven[]; TFT14_Galio[]; TFT14_Zed[]; TFT14_Sejuani[]; TFT14_Garen[]; TFT14_Aurora[]
SG2_64165785,,1743963296572,SG2_64165785,1743963296572,1984.0008544921875,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,7,17,23,0,1358.74267578125,24,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_Armorclad(1); TFT14_Controller(2); TFT14_Divinicorp(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Suits(5); TFT14_Swift(1); TFT14_Vanguard(2),TFT14_Vi[]; TFT14_Ekko[]; TFT14_LeBlanc[]; TFT14_Rhaast[]; TFT14_Draven[]; TFT14_Galio[]; TFT14_Zed[]
SG2_64153860,,1743960530109,SG2_64153860,1743960530109,2248.69091796875,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,8,10,24,0,1470.5380859375,26,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(1); TFT14_Armorclad(1); TFT14_BallisTek(1); TFT14_Controller(1); TFT14_Divinicorp(1); TFT14_Mob(1); TFT14_Suits(4); TFT14_Swift(2); TFT14_Vanguard(4),TFT14_Sylas[]; TFT14_Vi[]; TFT14_KogMaw[]; TFT14_LeBlanc[]; TFT14_Rhaast[]; TFT14_Braum[]; TFT14_Draven[]; TFT14_Galio[]
SG2_63885811,,1743882052087,SG2_63885811,1743882052087,2364.571533203125,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,9,1,37,0,2078.34814453125,147,True,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Marksman(5); TFT14_StreetDemon(2); TFT14_Strong(1); TFT14_Suits(1); TFT14_Supercharge(1); TFT14_Thirsty(1); TFT14_Vanguard(4),TFT14_Vi[]; TFT14_Jhin[]; TFT14_Rhaast[]; TFT14_Jinx[]; TFT14_Jarvan[]; TFT14_Xayah[]; TFT14_Leona[]; TFT14_Aphelios[]; TFT14_Samira[]; TFT14_Vi[]
SG2_63882125,,1743879925248,SG2_63882125,1743879925248,2336.236572265625,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,8,50,26,0,1541.576416015625,46,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Marksman(3); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Suits(1); TFT14_Thirsty(1); TFT14_Vanguard(5),TFT14_Sylas[]; TFT14_Vi[]; TFT14_Jhin[]; TFT14_Rhaast[]; TFT14_Jinx[]; TFT14_Jarvan[]; TFT14_Leona[]; TFT14_Aphelios[]
SG2_63866394,,1743875815372,SG2_63866394,1743875815372,2227.400390625,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,6,38,17,0,949.4366455078125,18,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(1); TFT14_Armorclad(1); TFT14_BallisTek(3); TFT14_Controller(3); TFT14_Cyberboss(2); TFT14_StreetDemon(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Vanguard(1),TFT14_Poppy[]; TFT14_KogMaw[]; TFT14_Ekko[]; TFT14_Veigar[]; TFT14_Skarner[]; TFT14_Yuumi[]
SG2_63851912,,1743873277743,SG2_63851912,1743873277743,2151.67138671875,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,1,9,9,38,1,2138.498779296875,153,True,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(5); TFT14_Armorclad(1); TFT14_BallisTek(5); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_Swift(1); TFT14_Techie(2); TFT14_Thirsty(1); TFT14_Vanguard(2),TFT14_Sylas[]; TFT14_KogMaw[]; TFT14_Seraphine[]; TFT14_Skarner[]; TFT14_Illaoi[]; TFT14_Fiddlesticks[]; TFT14_Chogath[]; TFT14_Urgot[]
SG2_63839842,,1743870996372,SG2_63839842,1743870996372,2202.87939453125,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,8,50,28,0,1769.38427734375,67,False,"{'content_ID': '5f617cbc-bd2a-4419-8d33-5b252730e279', 'item_ID': 9030, 'skin_ID': 30, 'species': 'PetSpiritFox'}",TFT14_AnimaSquad(1); TFT14_Armorclad(1); TFT14_Bruiser(1); TFT14_Divinicorp(3); TFT14_HotRod(4); TFT14_Marksman(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Thirsty(1); TFT14_Vanguard(2),TFT14_NidaleeCougar[]; TFT14_Kindred[]; TFT14_Kindred[]; TFT14_Sylas[]; TFT14_Shyvana[]; TFT14_Rhaast[]; TFT14_Elise[]; TFT14_Gragas[]; TFT14_SummonLevel2[]
SG2_63581559,,1743793197439,SG2_63581559,1743793197439,1914.0101318359375,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,7,1,30,0,1744.8590087890625,76,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Cutter(2); TFT14_Divinicorp(5); TFT14_Immortal(1); TFT14_Strong(1); TFT14_Thirsty(1); TFT14_Vanguard(2),TFT14_Morgana[]; TFT14_Graves[]; TFT14_Rhaast[]; TFT14_Skarner[]; TFT14_Senna[]; TFT14_Gragas[]; TFT14_Vex[]
SG2_63063301,,1743660378070,SG2_63063301,1743660378070,2194.932861328125,Linux Version 15.7.670.3172 (Apr 02 2025/11:14:21) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,5,8,5,31,0,1844.9403076171875,59,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT14_AnimaSquad(1); TFT14_Bruiser(1); TFT14_Controller(4); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_Immortal(1); TFT14_Marksman(1); TFT14_StreetDemon(6); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(1),TFT14_Zyra[]; TFT14_DrMundo[]; TFT14_Ekko[]; TFT14_Jinx[]; TFT14_Rengar[]; TFT14_Yuumi[]; TFT14_Neeko[]; TFT14_Ziggs[]
SG2_62838431,,1743591800202,SG2_62838431,1743591800202,2267.7646484375,Linux Version 15.7.669.0024 (Mar 27 2025/18:18:22) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,6,38,14,0,744.0125122070312,0,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Controller(1); TFT14_HotRod(1); TFT14_Marksman(1); TFT14_StreetDemon(4); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Vanguard(1),TFT14_Zyra[]; TFT14_DrMundo[]; TFT14_NidaleeCougar[]; TFT14_Ekko[]; TFT14_Skarner[]; TFT14_Jinx[]
SG2_62821677,,1743586275501,SG2_62821677,1743586275501,2278.962646484375,Linux Version 15.7.669.0024 (Mar 27 2025/18:18:22) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,2,8,1,38,1,2261.739013671875,151,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT14_Bruiser(1); TFT14_Controller(1); TFT14_Cutter(1); TFT14_HotRod(1); TFT14_Marksman(2); TFT14_StreetDemon(8); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(2),TFT14_Zyra[]; TFT14_DrMundo[]; TFT14_Kindred[]; TFT14_Jinx[]; TFT14_Rengar[]; TFT14_Neeko[]; TFT14_Brand[]; TFT14_Samira[]
SG2_62814743,,1743583814342,SG2_62814743,1743583814342,2527.126220703125,Linux Version 15.7.669.0024 (Mar 27 2025/18:18:22) [PUBLIC] <Releases/15.7>,,,1090,standard,TFTSet14,14,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,8,0,27,0,1535.634521484375,28,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Controller(4); TFT14_Cyberboss(1); TFT14_EdgeRunner(1); TFT14_Immortal(3); TFT14_Netgod(1); TFT14_StreetDemon(1); TFT14_Suits(1); TFT14_Supercharge(3),TFT14_Alistar[]; TFT14_Ekko[]; TFT14_LeBlanc[]; TFT14_Naafiri[]; TFT14_Yuumi[]; TFT14_Ziggs[]; TFT14_Annie[]; TFT14_Garen[]
SG2_62757423,,1743536867894,SG2_62757423,1743536867894,2213.37548828125,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,8,2,28,0,1667.8927001953125,51,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Academy(1); TFT13_Cabal(1); TFT13_Experiment(1); TFT13_Hextech(1); TFT13_Infused(5); TFT13_Invoker(1); TFT13_Rebel(1); TFT13_Scrap(1); TFT13_Squad(1); TFT13_Titan(4); TFT13_Warband(1),TFT13_Leona[]; TFT13_Rell[]; TFT13_Ziggs[]; TFT13_Blitzcrank[]; TFT13_Cassiopeia[]; TFT13_Beardy[]; TFT13_DrMundo[]; TFT13_Illaoi[]
SG2_62752889,,1743534491221,SG2_62752889,1743534491221,2224.897705078125,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,8,0,31,0,1974.53515625,78,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Academy(1); TFT13_Ambassador(2); TFT13_Challenger(4); TFT13_Experiment(1); TFT13_Hextech(1); TFT13_Martialist(5); TFT13_Pugilist(1); TFT13_Rebel(2); TFT13_Scrap(1); TFT13_Squad(1); TFT13_Warband(1),TFT13_Nocturne[]; TFT13_Tristana[]; TFT13_Urgot[]; TFT13_Akali[]; TFT13_Ezreal[]; TFT13_TwistedFate[]; TFT13_Ambessa[]; TFT13_Corki[]
SG2_62602870,,1743450262129,SG2_62602870,1743450262129,1926.7406005859375,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1210,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,7,1,26,0,1461.3114013671875,44,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambusher(3); TFT13_Challenger(1); TFT13_Crime(1); TFT13_Infused(1); TFT13_JunkerKing(1); TFT13_Rebel(5); TFT13_Scrap(1); TFT13_Squad(1); TFT13_Titan(4),TFT13_Irelia[]; TFT13_Akali[]; TFT13_Camille[]; TFT13_Gremlin[]; TFT13_Illaoi[]; TFT13_Rumble[]; TFT13_Jinx[]
SG2_62530095,,1743422647634,SG2_62530095,1743422647634,2187.969970703125,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1210,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,8,2,27,0,1751.7686767578125,47,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Ambassador(1); TFT13_Cabal(1); TFT13_Experiment(2); TFT13_Family(1); TFT13_FormSwapper(2); TFT13_Martialist(1); TFT13_Pugilist(5); TFT13_Rebel(1); TFT13_Scrap(1); TFT13_Sorcerer(5); TFT13_Squad(1); TFT13_Warband(1),TFT13_Zyra[]; TFT13_Red[]; TFT13_Urgot[]; tft13_swain[]; TFT13_Nami[]; TFT13_Gangplank[]; TFT13_Zoe[]; TFT13_Vi[]; TFT13_LeBlanc[]
SG2_62521944,,1743420320441,SG2_62521944,1743420320441,2402.682861328125,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1210,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,6,0,23,0,1351.2177734375,13,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Academy(1); TFT13_Bruiser(2); TFT13_Cabal(1); TFT13_Experiment(1); TFT13_FormSwapper(2); TFT13_Invoker(3); TFT13_Pugilist(2); TFT13_Rebel(1); TFT13_Scrap(1); TFT13_Warband(2); TFT13_Watcher(1),TFT13_Darius[]; TFT13_Draven[]; TFT13_Vex[]; TFT13_NunuWillump[]; TFT13_Gangplank[]; TFT13_Heimerdinger[]; tft13_elise[]
SG2_62522238,,1743419145244,SG2_62522238,1743419145244,2189.079833984375,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,5,16,12,0,628.6671752929688,6,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Cultist(1); TFT4_Duelist(4); TFT4_Enlightened(2); TFT4_Exile(1); TFT4_Keeper(1); TFT4_Mystic(1); TFT4_Ninja(1),TFT4_Yasuo[]; TFT4_Fiora[]; TFT4_Janna[]; TFT4_Kennen[]; TFT4_Kalista[]
SG2_62427808,,1743353641756,SG2_62427808,1743353641756,2054.749755859375,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,3,8,0,33,0,1842.2568359375,88,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Brawler(1); TFT4_Cultist(2); TFT4_Divine(2); TFT4_Dragonsoul(1); TFT4_Duelist(7); TFT4_Elderwood(1); TFT4_Enlightened(1); TFT4_Exile(1); TFT4_Fortune(1); TFT4_Keeper(1); TFT4_Sharpshooter(3); TFT4_Slayer(1); TFT4_Warlord(2),TFT4_Tristana[]; TFT4_Yasuo[]; TFT4_Fiora[]; TFT4_Jax[]; TFT4_Kalista[]; TFT4_Sivir[]; TFT4_Tryndamere[]; TFT4_LeeSin[]
SG2_62421377,,1743351320160,SG2_62421377,1743351320160,2138.564208984375,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,8,0,31,1,1843.94775390625,86,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(1); TFT4_Cultist(9); TFT4_Duelist(1); TFT4_Fabled(1); TFT4_Keeper(2); TFT4_Mage(1); TFT4_Sharpshooter(1); TFT4_Slayer(1); TFT4_Syphoner(1); TFT4_Vanguard(2),TFT4_Elise[]; TFT4_TwistedFate[]; TFT4_Nautilus[]; TFT4_Pyke[]; TFT4_Vladimir[]; TFT4_Kalista[]; TFT4_Sivir[]; TFT4_Aatrox[]
SG2_62414408,,1743349033593,SG2_62414408,1743349033593,2150.52587890625,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,8,7,1,26,0,1588.8533935546875,33,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Adept(1); TFT4_Assassin(1); TFT4_Divine(1); TFT4_Duelist(1); TFT4_Enlightened(2); TFT4_Executioner(2); TFT4_Mystic(1); TFT4_Sharpshooter(1); TFT4_Spirit(4); TFT4_Vanguard(1); TFT4_Warlord(1),TFT4b_Diana[]; TFT4_Fiora[]; TFT4_Garen[]; TFT4_Teemo[]; TFT4_Irelia[]; TFT4b_Kindred[]; TFT4_Yuumi[]
SG2_62400504,,1743345266313,SG2_62400504,1743345266313,2223.062744140625,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,6100,standard,TFTSet4_Act2,4,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,4,8,1,31,0,1752.200927734375,83,True,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT4_Assassin(7); TFT4_Cultist(1); TFT4_Enlightened(1); TFT4_Executioner(1); TFT4_Fortune(1); TFT4_Keeper(1); TFT4_Mystic(1); TFT4_Ninja(2); TFT4_Slayer(1); TFT4_Spirit(3); TFT4_Warlord(1),TFT4b_Diana[]; TFT4_Pyke[]; TFT4_Kennen[]; TFT4b_Kindred[]; TFT4_Yuumi[]; TFT4_Katarina[]; TFT4_Akali[]; TFT4_Talon[]
SG2_62116415,,1743189808844,SG2_62116415,1743189808844,2430.713134765625,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,6,7,6,30,0,1842.7767333984375,53,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Bruiser(1); TFT13_Challenger(3); TFT13_Hextech(1); TFT13_Invoker(1); TFT13_Pugilist(1); TFT13_Rebel(6); TFT13_Sorcerer(1); TFT13_Squad(1); TFT13_Titan(1),TFT13_Irelia[]; TFT13_Vex[]; TFT13_Nocturne[]; TFT13_Akali[]; TFT13_Sett[]; TFT13_TwistedFate[]; TFT13_Zoe[]
SG2_62111712,,1743187270284,SG2_62111712,1743187270284,2065.7001953125,Linux Version 15.6.668.2516 (Mar 25 2025/14:09:25) [PUBLIC] <Releases/15.6>,,,1090,standard,TFTSet13,13,mBVA33J45EO3NqA3NE7J9jytbA1eKS7_WRt0stRxkX0Y2AQ1yQ6lzX-Svg4rPIREufCH7d6UOm7XIQ,7,7,9,26,0,1499.0501708984375,45,False,"{'content_ID': 'b59fee17-bb63-49a3-bb8b-4bb34d432f91', 'item_ID': 105001, 'skin_ID': 1, 'species': 'PetChibiZoe'}",TFT13_Bruiser(1); TFT13_Crime(1); TFT13_FormSwapper(2); TFT13_Infused(1); TFT13_MachineHerald(1); TFT13_Martialist(1); TFT13_Pugilist(2); TFT13_Scrap(4); TFT13_Sorcerer(1); TFT13_Warband(2),TFT13_Draven[]; TFT13_Ziggs[]; tft13_swain[]; TFT13_Chainsaw[]; TFT13_Gangplank[]; TFT13_Corki[]; TFT13_Viktor[]
